2026-08-19 17:34:00,000 [INFO] Bat dau thu thap du lieu moi 30s cho target(s): google. Ghi vao 'network_quality_data1.csv'. Nhan Ctrl+C de dung.
2026-08-19 17:34:00,000 [INFO] Da ghi: {'timestamp': '2026-08-19T17:34:00+07:00', 'target_id': 'google', 'rtt_ms': 42.75, 'rtt_min_ms': 42.0, 'rtt_max_ms': 43.0, 'jitter_ms': 0.667, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 42.111, 'tcp_connect_ms': 62.885, 'tls_handshake_ms': 103.483, 'ttfb_ms': 176.325, 'http_latency_ms': 512.97, 'http_status_code': 200}
2026-08-19 18:01:30,000 [INFO] Da ghi: {'timestamp': '2026-08-19T18:01:30+07:00', 'target_id': 'google', 'rtt_ms': 43.0, 'rtt_min_ms': 43.0, 'rtt_max_ms': 43.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 36.417, 'tcp_connect_ms': 78.404, 'tls_handshake_ms': 94.359, 'ttfb_ms': 192.5, 'http_latency_ms': 544.33, 'http_status_code': 200}
2026-08-19 18:02:00,000 [INFO] Da ghi: {'timestamp': '2026-08-19T18:02:00+07:00', 'target_id': 'google', 'rtt_ms': 43.0, 'rtt_min_ms': 43.0, 'rtt_max_ms': 43.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 35.431, 'tcp_connect_ms': 61.061, 'tls_handshake_ms': 103.417, 'ttfb_ms': 180.219, 'http_latency_ms': 516.07, 'http_status_code': 200}
2026-08-19 18:02:30,000 [INFO] Da ghi: {'timestamp': '2026-08-19T18:02:30+07:00', 'target_id': 'google', 'rtt_ms': 43.0, 'rtt_min_ms': 43.0, 'rtt_max_ms': 43.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 44.703, 'tcp_connect_ms': 66.448, 'tls_handshake_ms': 84.417, 'ttfb_ms': 167.825, 'http_latency_ms': 472.778, 'http_status_code': 200}
2026-08-19 18:03:00,000 [INFO] Da ghi: {'timestamp': '2026-08-19T18:03:00+07:00', 'target_id': 'google', 'rtt_ms': 43.0, 'rtt_min_ms': 43.0, 'rtt_max_ms': 43.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 22.376, 'tcp_connect_ms': 69.016, 'tls_handshake_ms': 91.66, 'ttfb_ms': 177.296, 'http_latency_ms': 502.976, 'http_status_code': 200}
2026-08-19 18:03:30,000 [INFO] Da ghi: {'timestamp': '2026-08-19T18:03:30+07:00', 'target_id': 'google', 'rtt_ms': 43.0, 'rtt_min_ms': 43.0, 'rtt_max_ms': 43.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 38.916, 'tcp_connect_ms': 52.125, 'tls_handshake_ms': 82.006, 'ttfb_ms': 165.199, 'http_latency_ms': 447.458, 'http_status_code': 200}
2026-08-19 18:04:00,000 [INFO] Da ghi: {'timestamp': '2026-08-19T18:04:00+07:00', 'target_id': 'google', 'rtt_ms': 43.0, 'rtt_min_ms': 43.0, 'rtt_max_ms': 43.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 40.839, 'tcp_connect_ms': 58.359, 'tls_handshake_ms': 83.531, 'ttfb_ms': 168.971, 'http_latency_ms': 465.484, 'http_status_code': 200}
2026-08-19 18:04:30,000 [INFO] Da ghi: {'timestamp': '2026-08-19T18:04:30+07:00', 'target_id': 'google', 'rtt_ms': 43.0, 'rtt_min_ms': 43.0, 'rtt_max_ms': 43.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 30.198, 'tcp_connect_ms': 72.68, 'tls_handshake_ms': 100.109, 'ttfb_ms': 185.584, 'http_latency_ms': 535.445, 'http_status_code': 200}
2026-08-19 18:05:00,000 [INFO] Da ghi: {'timestamp': '2026-08-19T18:05:00+07:00', 'target_id': 'google', 'rtt_ms': 43.0, 'rtt_min_ms': 43.0, 'rtt_max_ms': 43.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 30.483, 'tcp_connect_ms': 59.181, 'tls_handshake_ms': 82.735, 'ttfb_ms': 159.596, 'http_latency_ms': 448.769, 'http_status_code': 200}
2026-08-19 18:05:30,000 [INFO] Da ghi: {'timestamp': '2026-08-19T18:05:30+07:00', 'target_id': 'google', 'rtt_ms': 43.0, 'rtt_min_ms': 43.0, 'rtt_max_ms': 43.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 36.049, 'tcp_connect_ms': 62.566, 'tls_handshake_ms': 90.722, 'ttfb_ms': 183.766, 'http_latency_ms': 503.536, 'http_status_code': 200}
2026-08-19 18:06:00,000 [INFO] Da ghi: {'timestamp': '2026-08-19T18:06:00+07:00', 'target_id': 'google', 'rtt_ms': 43.0, 'rtt_min_ms': 43.0, 'rtt_max_ms': 43.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 29.333, 'tcp_connect_ms': 57.741, 'tls_handshake_ms': 87.536, 'ttfb_ms': 178.407, 'http_latency_ms': 488.497, 'http_status_code': 200}
2026-08-19 18:06:30,000 [INFO] Da ghi: {'timestamp': '2026-08-19T18:06:30+07:00', 'target_id': 'google', 'rtt_ms': 43.0, 'rtt_min_ms': 43.0, 'rtt_max_ms': 43.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 21.88, 'tcp_connect_ms': 49.878, 'tls_handshake_ms': 78.766, 'ttfb_ms': 150.096, 'http_latency_ms': 414.504, 'http_status_code': 200}
2026-08-19 18:07:00,000 [INFO] Da ghi: {'timestamp': '2026-08-19T18:07:00+07:00', 'target_id': 'google', 'rtt_ms': 42.75, 'rtt_min_ms': 42.0, 'rtt_max_ms': 43.0, 'jitter_ms': 0.667, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 32.129, 'tcp_connect_ms': 57.806, 'tls_handshake_ms': 83.259, 'ttfb_ms': 172.409, 'http_latency_ms': 470.875, 'http_status_code': 200}
2026-08-19 18:07:30,000 [INFO] Da ghi: {'timestamp': '2026-08-19T18:07:30+07:00', 'target_id': 'google', 'rtt_ms': 43.0, 'rtt_min_ms': 43.0, 'rtt_max_ms': 43.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 19.765, 'tcp_connect_ms': 62.02, 'tls_handshake_ms': 91.301, 'ttfb_ms': 199.337, 'http_latency_ms': 526.806, 'http_status_code': 200}
2026-08-19 18:08:00,000 [INFO] Da ghi: {'timestamp': '2026-08-19T18:08:00+07:00', 'target_id': 'google', 'rtt_ms': 43.0, 'rtt_min_ms': 43.0, 'rtt_max_ms': 43.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 31.642, 'tcp_connect_ms': 65.811, 'tls_handshake_ms': 88.25, 'ttfb_ms': 169.316, 'http_latency_ms': 479.055, 'http_status_code': 200}
2026-08-19 18:08:30,000 [INFO] Da ghi: {'timestamp': '2026-08-19T18:08:30+07:00', 'target_id': 'google', 'rtt_ms': 43.0, 'rtt_min_ms': 43.0, 'rtt_max_ms': 43.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 21.761, 'tcp_connect_ms': 47.223, 'tls_handshake_ms': 76.007, 'ttfb_ms': 147.107, 'http_latency_ms': 402.806, 'http_status_code': 200}
2026-08-19 18:09:00,000 [INFO] Da ghi: {'timestamp': '2026-08-19T18:09:00+07:00', 'target_id': 'google', 'rtt_ms': 43.0, 'rtt_min_ms': 43.0, 'rtt_max_ms': 43.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 29.706, 'tcp_connect_ms': 67.557, 'tls_handshake_ms': 83.107, 'ttfb_ms': 174.64, 'http_latency_ms': 478.033, 'http_status_code': 200}
2026-08-19 18:09:30,000 [INFO] Da ghi: {'timestamp': '2026-08-19T18:09:30+07:00', 'target_id': 'google', 'rtt_ms': 43.0, 'rtt_min_ms': 43.0, 'rtt_max_ms': 43.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 31.659, 'tcp_connect_ms': 66.123, 'tls_handshake_ms': 87.134, 'ttfb_ms': 162.561, 'http_latency_ms': 475.666, 'http_status_code': 200}
2026-08-19 18:10:00,000 [INFO] Da ghi: {'timestamp': '2026-08-19T18:10:00+07:00', 'target_id': 'google', 'rtt_ms': 43.0, 'rtt_min_ms': 43.0, 'rtt_max_ms': 43.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 35.938, 'tcp_connect_ms': 54.367, 'tls_handshake_ms': 73.358, 'ttfb_ms': 159.668, 'http_latency_ms': 416.159, 'http_status_code': 200}
2026-08-19 18:10:30,000 [INFO] Da ghi: {'timestamp': '2026-08-19T18:10:30+07:00', 'target_id': 'google', 'rtt_ms': 43.0, 'rtt_min_ms': 43.0, 'rtt_max_ms': 43.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 20.903, 'tcp_connect_ms': 70.237, 'tls_handshake_ms': 88.619, 'ttfb_ms': 179.9, 'http_latency_ms': 512.58, 'http_status_code': 200}
2026-08-19 18:11:00,000 [INFO] Da ghi: {'timestamp': '2026-08-19T18:11:00+07:00', 'target_id': 'google', 'rtt_ms': 43.0, 'rtt_min_ms': 43.0, 'rtt_max_ms': 43.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 45.09, 'tcp_connect_ms': 53.835, 'tls_handshake_ms': 81.847, 'ttfb_ms': 188.187, 'http_latency_ms': 478.01, 'http_status_code': 200}
2026-08-19 18:11:30,000 [INFO] Da ghi: {'timestamp': '2026-08-19T18:11:30+07:00', 'target_id': 'google', 'rtt_ms': 43.0, 'rtt_min_ms': 43.0, 'rtt_max_ms': 43.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 21.301, 'tcp_connect_ms': 59.454, 'tls_handshake_ms': 88.875, 'ttfb_ms': 195.223, 'http_latency_ms': 509.11, 'http_status_code': 200}
2026-08-19 18:12:00,000 [INFO] Da ghi: {'timestamp': '2026-08-19T18:12:00+07:00', 'target_id': 'google', 'rtt_ms': 43.0, 'rtt_min_ms': 43.0, 'rtt_max_ms': 43.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 41.091, 'tcp_connect_ms': 58.484, 'tls_handshake_ms': 84.508, 'ttfb_ms': 176.624, 'http_latency_ms': 480.231, 'http_status_code': 200}
2026-08-19 18:12:30,000 [INFO] Da ghi: {'timestamp': '2026-08-19T18:12:30+07:00', 'target_id': 'google', 'rtt_ms': 43.0, 'rtt_min_ms': 43.0, 'rtt_max_ms': 43.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 30.737, 'tcp_connect_ms': 55.903, 'tls_handshake_ms': 82.464, 'ttfb_ms': 164.308, 'http_latency_ms': 453.836, 'http_status_code': 200}
2026-08-19 18:13:00,000 [INFO] Da ghi: {'timestamp': '2026-08-19T18:13:00+07:00', 'target_id': 'google', 'rtt_ms': 43.0, 'rtt_min_ms': 43.0, 'rtt_max_ms': 43.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 21.126, 'tcp_connect_ms': 63.697, 'tls_handshake_ms': 98.579, 'ttfb_ms': 190.298, 'http_latency_ms': 537.017, 'http_status_code': 200}
2026-08-19 18:13:30,000 [INFO] Da ghi: {'timestamp': '2026-08-19T18:13:30+07:00', 'target_id': 'google', 'rtt_ms': 42.75, 'rtt_min_ms': 42.0, 'rtt_max_ms': 43.0, 'jitter_ms': 0.667, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 20.392, 'tcp_connect_ms': 64.337, 'tls_handshake_ms': 82.722, 'ttfb_ms': 170.733, 'http_latency_ms': 468.973, 'http_status_code': 200}
2026-08-19 18:14:00,000 [INFO] Da ghi: {'timestamp': '2026-08-19T18:14:00+07:00', 'target_id': 'google', 'rtt_ms': 43.0, 'rtt_min_ms': 43.0, 'rtt_max_ms': 43.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 36.429, 'tcp_connect_ms': 70.085, 'tls_handshake_ms': 82.151, 'ttfb_ms': 173.09, 'http_latency_ms': 478.753, 'http_status_code': 200}
2026-08-19 18:14:30,000 [INFO] Da ghi: {'timestamp': '2026-08-19T18:14:30+07:00', 'target_id': 'google', 'rtt_ms': 43.0, 'rtt_min_ms': 43.0, 'rtt_max_ms': 43.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 35.568, 'tcp_connect_ms': 62.699, 'tls_handshake_ms': 92.836, 'ttfb_ms': 186.97, 'http_latency_ms': 524.573, 'http_status_code': 200}
2026-08-19 18:15:00,000 [INFO] Da ghi: {'timestamp': '2026-08-19T18:15:00+07:00', 'target_id': 'google', 'rtt_ms': 43.0, 'rtt_min_ms': 43.0, 'rtt_max_ms': 43.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 21.183, 'tcp_connect_ms': 61.242, 'tls_handshake_ms': 84.362, 'ttfb_ms': 159.734, 'http_latency_ms': 451.524, 'http_status_code': 200}
2026-08-19 18:15:30,000 [INFO] Da ghi: {'timestamp': '2026-08-19T18:15:30+07:00', 'target_id': 'google', 'rtt_ms': 42.75, 'rtt_min_ms': 42.0, 'rtt_max_ms': 43.0, 'jitter_ms': 0.333, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 21.797, 'tcp_connect_ms': 69.042, 'tls_handshake_ms': 81.73, 'ttfb_ms': 161.902, 'http_latency_ms': 463.47, 'http_status_code': 200}
2026-08-19 18:16:00,000 [INFO] Da ghi: {'timestamp': '2026-08-19T18:16:00+07:00', 'target_id': 'google', 'rtt_ms': 43.0, 'rtt_min_ms': 43.0, 'rtt_max_ms': 43.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 25.711, 'tcp_connect_ms': 55.259, 'tls_handshake_ms': 83.04, 'ttfb_ms': 183.362, 'http_latency_ms': 477.49, 'http_status_code': 200}
2026-08-19 18:16:30,000 [INFO] Da ghi: {'timestamp': '2026-08-19T18:16:30+07:00', 'target_id': 'google', 'rtt_ms': 43.0, 'rtt_min_ms': 43.0, 'rtt_max_ms': 43.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 19.849, 'tcp_connect_ms': 65.815, 'tls_handshake_ms': 81.524, 'ttfb_ms': 170.528, 'http_latency_ms': 468.136, 'http_status_code': 200}
2026-08-19 18:17:00,000 [INFO] Da ghi: {'timestamp': '2026-08-19T18:17:00+07:00', 'target_id': 'google', 'rtt_ms': 43.0, 'rtt_min_ms': 43.0, 'rtt_max_ms': 43.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 21.674, 'tcp_connect_ms': 63.239, 'tls_handshake_ms': 90.863, 'ttfb_ms': 181.687, 'http_latency_ms': 512.378, 'http_status_code': 200}
2026-08-19 18:17:30,000 [INFO] Da ghi: {'timestamp': '2026-08-19T18:17:30+07:00', 'target_id': 'google', 'rtt_ms': 43.0, 'rtt_min_ms': 43.0, 'rtt_max_ms': 43.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 27.68, 'tcp_connect_ms': 66.004, 'tls_handshake_ms': 89.2, 'ttfb_ms': 193.475, 'http_latency_ms': 516.511, 'http_status_code': 200}
2026-08-19 18:18:00,000 [INFO] Da ghi: {'timestamp': '2026-08-19T18:18:00+07:00', 'target_id': 'google', 'rtt_ms': 42.5, 'rtt_min_ms': 42.0, 'rtt_max_ms': 43.0, 'jitter_ms': 1.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 19.537, 'tcp_connect_ms': 64.278, 'tls_handshake_ms': 87.048, 'ttfb_ms': 203.96, 'http_latency_ms': 511.713, 'http_status_code': 200}
2026-08-19 18:18:30,000 [INFO] Da ghi: {'timestamp': '2026-08-19T18:18:30+07:00', 'target_id': 'google', 'rtt_ms': 43.0, 'rtt_min_ms': 43.0, 'rtt_max_ms': 43.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 38.953, 'tcp_connect_ms': 67.04, 'tls_handshake_ms': 95.117, 'ttfb_ms': 176.669, 'http_latency_ms': 501.973, 'http_status_code': 200}
2026-08-19 18:19:00,000 [INFO] Da ghi: {'timestamp': '2026-08-19T18:19:00+07:00', 'target_id': 'google', 'rtt_ms': 43.0, 'rtt_min_ms': 43.0, 'rtt_max_ms': 43.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 30.387, 'tcp_connect_ms': 57.258, 'tls_handshake_ms': 84.072, 'ttfb_ms': 161.86, 'http_latency_ms': 450.759, 'http_status_code': 200}
2026-08-19 18:19:30,000 [INFO] Da ghi: {'timestamp': '2026-08-19T18:19:30+07:00', 'target_id': 'google', 'rtt_ms': 43.0, 'rtt_min_ms': 43.0, 'rtt_max_ms': 43.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 29.104, 'tcp_connect_ms': 69.655, 'tls_handshake_ms': 106.316, 'ttfb_ms': 183.976, 'http_latency_ms': 533.439, 'http_status_code': 200}
2026-08-19 18:20:00,000 [INFO] Da ghi: {'timestamp': '2026-08-19T18:20:00+07:00', 'target_id': 'google', 'rtt_ms': 43.0, 'rtt_min_ms': 43.0, 'rtt_max_ms': 43.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 0.361, 'tcp_connect_ms': 62.815, 'tls_handshake_ms': 82.362, 'ttfb_ms': 171.538, 'http_latency_ms': 469.778, 'http_status_code': 200}
2026-08-19 18:20:30,000 [INFO] Da ghi: {'timestamp': '2026-08-19T18:20:30+07:00', 'target_id': 'google', 'rtt_ms': 42.75, 'rtt_min_ms': 42.0, 'rtt_max_ms': 43.0, 'jitter_ms': 0.667, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 0.364, 'tcp_connect_ms': 64.792, 'tls_handshake_ms': 84.611, 'ttfb_ms': 166.243, 'http_latency_ms': 473.565, 'http_status_code': 200}
2026-08-19 18:21:00,000 [INFO] Da ghi: {'timestamp': '2026-08-19T18:21:00+07:00', 'target_id': 'google', 'rtt_ms': 42.75, 'rtt_min_ms': 42.0, 'rtt_max_ms': 43.0, 'jitter_ms': 0.667, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 3.626, 'tcp_connect_ms': 63.105, 'tls_handshake_ms': 92.461, 'ttfb_ms': 207.145, 'http_latency_ms': 541.41, 'http_status_code': 200}
2026-08-19 18:21:30,000 [INFO] Da ghi: {'timestamp': '2026-08-19T18:21:30+07:00', 'target_id': 'google', 'rtt_ms': 43.0, 'rtt_min_ms': 43.0, 'rtt_max_ms': 43.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 0.406, 'tcp_connect_ms': 51.81, 'tls_handshake_ms': 81.965, 'ttfb_ms': 167.521, 'http_latency_ms': 451.872, 'http_status_code': 200}
2026-08-19 18:22:00,000 [INFO] Da ghi: {'timestamp': '2026-08-19T18:22:00+07:00', 'target_id': 'google', 'rtt_ms': 42.75, 'rtt_min_ms': 42.0, 'rtt_max_ms': 43.0, 'jitter_ms': 0.667, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 0.359, 'tcp_connect_ms': 72.929, 'tls_handshake_ms': 92.801, 'ttfb_ms': 197.036, 'http_latency_ms': 540.83, 'http_status_code': 200}
2026-08-19 18:22:30,000 [INFO] Da ghi: {'timestamp': '2026-08-19T18:22:30+07:00', 'target_id': 'google', 'rtt_ms': 42.75, 'rtt_min_ms': 42.0, 'rtt_max_ms': 43.0, 'jitter_ms': 0.333, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 2.857, 'tcp_connect_ms': 49.59, 'tls_handshake_ms': 79.519, 'ttfb_ms': 162.858, 'http_latency_ms': 438.719, 'http_status_code': 200}
2026-08-19 18:23:00,000 [INFO] Da ghi: {'timestamp': '2026-08-19T18:23:00+07:00', 'target_id': 'google', 'rtt_ms': 42.75, 'rtt_min_ms': 42.0, 'rtt_max_ms': 43.0, 'jitter_ms': 0.667, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 0.387, 'tcp_connect_ms': 59.739, 'tls_handshake_ms': 89.125, 'ttfb_ms': 180.892, 'http_latency_ms': 502.482, 'http_status_code': 200}
2026-08-19 18:23:30,000 [INFO] Da ghi: {'timestamp': '2026-08-19T18:23:30+07:00', 'target_id': 'google', 'rtt_ms': 43.0, 'rtt_min_ms': 43.0, 'rtt_max_ms': 43.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 0.359, 'tcp_connect_ms': 63.895, 'tls_handshake_ms': 83.603, 'ttfb_ms': 184.687, 'http_latency_ms': 492.462, 'http_status_code': 200}
2026-08-19 18:24:00,000 [INFO] Da ghi: {'timestamp': '2026-08-19T18:24:00+07:00', 'target_id': 'google', 'rtt_ms': 43.0, 'rtt_min_ms': 43.0, 'rtt_max_ms': 43.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 0.391, 'tcp_connect_ms': 62.406, 'tls_handshake_ms': 80.351, 'ttfb_ms': 163.113, 'http_latency_ms': 455.171, 'http_status_code': 200}
2026-08-19 18:24:30,000 [INFO] Da ghi: {'timestamp': '2026-08-19T18:24:30+07:00', 'target_id': 'google', 'rtt_ms': 43.0, 'rtt_min_ms': 43.0, 'rtt_max_ms': 43.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 0.426, 'tcp_connect_ms': 63.641, 'tls_handshake_ms': 95.14, 'ttfb_ms': 181.33, 'http_latency_ms': 518.584, 'http_status_code': 200}
2026-08-19 18:25:00,000 [INFO] Da ghi: {'timestamp': '2026-08-19T18:25:00+07:00', 'target_id': 'google', 'rtt_ms': 43.0, 'rtt_min_ms': 43.0, 'rtt_max_ms': 43.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 3.762, 'tcp_connect_ms': 56.455, 'tls_handshake_ms': 86.806, 'ttfb_ms': 187.426, 'http_latency_ms': 489.328, 'http_status_code': 200}
2026-08-19 18:25:30,000 [INFO] Da ghi: {'timestamp': '2026-08-19T18:25:30+07:00', 'target_id': 'google', 'rtt_ms': 43.0, 'rtt_min_ms': 43.0, 'rtt_max_ms': 43.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 0.41, 'tcp_connect_ms': 54.757, 'tls_handshake_ms': 85.305, 'ttfb_ms': 171.938, 'http_latency_ms': 468.071, 'http_status_code': 200}
2026-08-19 18:26:00,000 [INFO] Da ghi: {'timestamp': '2026-08-19T18:26:00+07:00', 'target_id': 'google', 'rtt_ms': 43.0, 'rtt_min_ms': 43.0, 'rtt_max_ms': 43.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 3.688, 'tcp_connect_ms': 59.387, 'tls_handshake_ms': 93.22, 'ttfb_ms': 199.012, 'http_latency_ms': 520.239, 'http_status_code': 200}
2026-08-19 18:26:30,000 [INFO] Da ghi: {'timestamp': '2026-08-19T18:26:30+07:00', 'target_id': 'google', 'rtt_ms': 43.0, 'rtt_min_ms': 43.0, 'rtt_max_ms': 43.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 0.377, 'tcp_connect_ms': 55.154, 'tls_handshake_ms': 84.045, 'ttfb_ms': 172.604, 'http_latency_ms': 465.498, 'http_status_code': 200}
2026-08-19 18:27:00,000 [INFO] Da ghi: {'timestamp': '2026-08-19T18:27:00+07:00', 'target_id': 'google', 'rtt_ms': 43.0, 'rtt_min_ms': 42.0, 'rtt_max_ms': 44.0, 'jitter_ms': 0.667, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 6.145, 'tcp_connect_ms': 51.607, 'tls_handshake_ms': 81.658, 'ttfb_ms': 194.324, 'http_latency_ms': 473.192, 'http_status_code': 200}
2026-08-19 18:27:30,000 [INFO] Da ghi: {'timestamp': '2026-08-19T18:27:30+07:00', 'target_id': 'google', 'rtt_ms': 43.0, 'rtt_min_ms': 43.0, 'rtt_max_ms': 43.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 2.413, 'tcp_connect_ms': 60.256, 'tls_handshake_ms': 89.917, 'ttfb_ms': 184.237, 'http_latency_ms': 503.339, 'http_status_code': 200}
2026-08-19 18:28:00,000 [INFO] Da ghi: {'timestamp': '2026-08-19T18:28:00+07:00', 'target_id': 'google', 'rtt_ms': 43.0, 'rtt_min_ms': 43.0, 'rtt_max_ms': 43.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 5.841, 'tcp_connect_ms': 53.769, 'tls_handshake_ms': 87.558, 'ttfb_ms': 179.608, 'http_latency_ms': 475.579, 'http_status_code': 200}
2026-08-19 18:28:30,000 [INFO] Da ghi: {'timestamp': '2026-08-19T18:28:30+07:00', 'target_id': 'google', 'rtt_ms': 58.0, 'rtt_min_ms': 58.0, 'rtt_max_ms': 58.0, 'jitter_ms': 0.0, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 5.748, 'tcp_connect_ms': 63.615, 'tls_handshake_ms': 92.623, 'ttfb_ms': 192.607, 'http_latency_ms': 528.238, 'http_status_code': 200}
